1649378,801
1642911,801
1645524,801
1648473,801
1625084,801
1650357,501
1646170,800
1627549,801
1621177,800
1643920,801
1633070,801
1214520,801
1633308,803
1633419,800
1631761,802
1645528,801
1622786,801
1633034,500
1650213,801
1626973,501
